ticker,close_price,st73_value,st72_value,DMA_200,DMA_10,datee
DATAPATTNS,2616.2,2559.2,2738.1,2411.76,2726.4,20251107
BLUEDART,6221.5,5764.8,6071.6,6192.12,6180.6,20251107
CHENNPETRO,1016.3,844.0,894.5,659.19,919.79,20251107
DOMS,2474.6,2446.5,2595.1,2555.56,2531.85,20251107
THELEELA,436.6,408.2,456.6,nan,432.33,20251107
SIGNATURE,1058.2,1018.2,1046.3,1148.6,1088.49,20251107
AKZOINDIA,3262.3,3403.2,3345.7,3321.43,3261.39,20251107
CONCORDBIO,1394.9,1504.2,1470.8,1714.49,1442.58,20251107
CAPLIPOINT,1932.5,2123.7,2065.8,2042.33,2004.38,20251107
NUVOCO,381.5,418.8,405.6,373.57,409.12,20251107
NATCOPHARM,802.5,847.9,832.0,897.67,820.7,20251107
CEMPRO,856.4,774.1,801.1,nan,839.6,20251107
INDIAMART,2447.5,2489.7,2375.0,2331.73,2467.05,20251107
TRIDENT,28.05,29.2,27.9,28.69,28.58,20251107
CARTRADE,2895.1,2599.7,2746.3,1935.76,2941.9,20251107
TSFINV,589.95,681.9,653.2,nan,647.14,20251107
LTFOODS,404.3,391.3,427.8,412.56,415.55,20251107
ACUTAAS,1765.0,1621.4,1694.9,nan,1742.93,20251107
USHAMART,472.45,434.6,447.8,356.01,466.95,20251107
PARADEEP,173.95,184.0,178.4,155.26,169.36,20251107
CELLO,635.3,593.7,617.3,593.51,643.88,20251107
AARTIIND,391.8,395.5,378.8,417.68,384.81,20251107
KIRLOSENG,964.35,923.7,956.1,834.97,986.8,20251107
KIRLOSBROS,1715.2,1959.4,1892.1,1877.43,1871.05,20251107
NIVABUPA,76.03,79.7,77.7,80.73,75.2,20251107
RAINBOW,1373.5,1406.1,1324.1,1415.61,1374.51,20251107
SPLPETRO,659.25,740.6,714.1,714.21,739.75,20251107
BATAINDIA,1061.9,1116.1,1096.4,1210.37,1080.21,20251107
BBTC,1901.5,1867.7,2014.6,1905.35,1984.48,20251107
PFOCUS,172.96,190.0,165.4,133.01,178.79,20251107
GRANULES,554.65,534.9,547.3,507.43,565.95,20251107
CCL,1025.15,878.2,916.7,764.24,893.33,20251107
NEWGEN,947.95,885.4,925.8,1005.21,967.6,20251107
MINDACORP,579.2,539.9,556.8,527.29,573.52,20251107
JAINREC,385.85,323.4,347.9,nan,387.43,20251107
KSB,757.0,815.6,797.4,772.9,786.41,20251107
JWL,312.8,330.2,324.4,353.36,321.96,20251107
BELRISE,149.76,155.9,152.3,nan,148.54,20251107
FINEORG,4351.7,4589.0,4511.9,4525.17,4445.16,20251107
GALLANTT,552.85,601.6,575.7,503.5,535.5,20251107
NCC,195.31,214.7,208.7,213.81,207.97,20251107
PCBL,347.75,376.3,368.0,384.51,360.55,20251107
PRIVISCL,3388.0,2949.7,3081.5,2171.47,2994.28,20251107
TARIL,391.9,446.4,429.5,484.9,442.64,20251107
WAAREERTL,1180.6,1102.3,1170.6,nan,1243.81,20251107
BLS,313.95,336.2,302.4,371.23,315.76,20251107
LEMONTREE,162.71,160.1,170.8,147.2,166.08,20251107
TEGA,1906.2,1882.1,1970.7,1648.33,1918.14,20251107
VTL,438.3,402.3,415.9,441.11,437.78,20251107
AAVAS,1574.1,1695.2,1656.0,1780.69,1646.99,20251107
INDGN,523.1,560.1,546.1,569.49,539.67,20251107
NSLNISP,43.47,42.9,46.7,39.42,44.71,20251107
WELSPUNLIV,129.48,119.6,123.8,128.72,129.83,20251107
OLECTRA,1515.6,1406.0,1447.9,1326.42,1512.07,20251107
SBFC,113.97,106.7,110.8,102.05,114.97,20251107
JKTYRE,458.5,410.7,424.9,338.66,438.67,20251107
ACE,1022.0,1124.1,1094.3,1163.87,1091.22,20251107
CYIENT,1112.7,1210.3,1180.4,1246.85,1167.7,20251107
GRAVITA,1710.8,1563.3,1635.9,1776.88,1697.51,20251107
IEX,138.96,137.4,145.5,167.41,141.84,20251107
MGL,1215.6,1292.4,1269.3,1327.14,1267.08,20251107
SCI,266.45,231.4,244.4,196.86,260.77,20251107
ELECON,537.75,588.6,572.7,559.12,558.1,20251107
BLACKBUCK,668.35,620.2,722.3,492.16,669.15,20251107
ANURAS,1082.9,1148.1,1121.8,962.1,1084.73,20251107
EMBDL,86.72,96.9,93.9,110.37,92.31,20251107
HOMEFIRST,1132.0,1273.2,1224.9,1182.12,1194.64,20251107
JPPOWER,17.61,18.6,17.3,17.0,17.9,20251107
ZENTEC,1358.8,1468.9,1423.4,1571.29,1374.01,20251107
TDPOWERSYS,780.6,707.0,744.4,480.88,744.98,20251107
INDIACEM,378.45,375.5,407.5,334.35,392.51,20251107
GODREJAGRO,589.55,657.7,639.7,737.24,649.05,20251107
BLUEJET,598.15,678.1,646.6,770.19,631.47,20251107
INGERRAND,3760.1,4014.5,3736.8,3746.24,3849.47,20251107
VIKRAMSOLR,321.3,340.1,332.7,nan,324.67,20251107
J&KBANK,105.21,99.8,102.6,100.46,106.16,20251107
FINCABLES,766.55,821.0,802.6,884.79,785.63,20251107
PVRINOX,1153.2,1130.5,1217.3,1029.96,1186.93,20251107
